time_s,encoder_pos_rad,output_torque_Nm
19.436187,-0.208205825,-5.400000
19.446722,-0.212456011,-5.425000
19.457300,-0.217012170,-5.450000
19.467879,-0.221474702,-5.475000
19.478495,-0.226726742,-5.500000
19.489105,-0.230640809,-5.525000
19.499796,-0.231612374,-5.550000
19.510525,-0.233196351,-5.575000
19.521179,-0.234749104,-5.600000
19.531940,-0.236901536,-5.625000
19.542539,-0.238468895,-5.650000
19.553230,-0.239723494,-5.675000
19.564239,-0.242958392,-5.700000
19.575056,-0.244525844,-5.725000
19.585603,-0.246316784,-5.750000
19.596142,-0.248506994,-5.775000
19.606720,-0.251046246,-5.800000
19.617290,-0.254202310,-5.825000
19.627832,-0.258933129,-5.850000
19.638502,-0.263346882,-5.875000
19.649183,-0.265128786,-5.900000
19.659978,-0.265465328,-5.925000
19.670584,-0.266567923,-5.950000
19.681191,-0.268660201,-5.975000
19.691850,-0.269280946,-6.000000
19.702484,-0.271425514,-6.025000
19.713141,-0.272491829,-6.050000
19.723821,-0.274233099,-6.075000
19.734826,-0.279095511,-6.100000
19.746314,-0.282701124,-6.125000
19.756808,-0.288297570,-6.150000
19.767396,-0.296351391,-6.175000
19.778043,-0.311946659,-6.200000
19.788712,-0.319066927,-6.225000
19.799304,-0.320127999,-6.250000
19.809994,-0.321814966,-6.275000
19.820606,-0.328699108,-6.300000
19.831274,-0.336882554,-6.325000
19.841986,-0.340113426,-6.350000
19.852615,-0.339975935,-6.375000
19.863255,-0.341684296,-6.400000
19.874313,-0.346799688,-6.425000
19.885187,-0.348611693,-6.450000
19.895740,-0.351767102,-6.475000
19.906297,-0.354324985,-6.500000
19.916833,-0.359224614,-6.525000
19.927380,-0.366449135,-6.550000
19.937949,-0.380009005,-6.575000
19.948603,-0.391051578,-6.600000
19.959280,-0.391118756,-6.625000
19.969995,-0.392455886,-6.650000
19.980647,-0.397966991,-6.675000
19.991383,-0.405225593,-6.700000
20.002117,-0.409410896,-6.725000
20.012751,-0.410107479,-6.750000
20.023397,-0.412616302,-6.775000
20.034348,-0.416073844,-6.800000
20.044994,-0.416104741,-6.825000
20.055714,-0.417567378,-6.850000
20.066288,-0.418583369,-6.875000
20.076832,-0.419094899,-6.900000
20.087380,-0.420681217,-6.925000
20.098039,-0.421953885,-6.950000
20.108698,-0.422561429,-6.975000
20.119305,-0.423847721,-7.000000
20.129960,-0.424370954,-7.025000
20.140651,-0.425702139,-7.050000
20.151309,-0.427706594,-7.075000
20.162039,-0.428342601,-7.100000
20.172755,-0.429384573,-7.125000
20.183442,-0.430499902,-7.150000
20.194762,-0.434549774,-7.175000
20.205440,-0.436810532,-7.200000
20.216061,-0.439387796,-7.225000
20.226645,-0.442363863,-7.250000
20.237359,-0.444403990,-7.275000
20.247912,-0.448293995,-7.300000
20.258573,-0.454316770,-7.325000
20.269217,-0.457873510,-7.350000
20.279881,-0.459085321,-7.375000
20.290513,-0.460323348,-7.400000
20.301148,-0.462138864,-7.425000
20.311819,-0.463801956,-7.450000
20.322466,-0.465144751,-7.475000
20.333167,-0.467888858,-7.500000
20.343858,-0.470028744,-7.525000
20.354708,-0.472494077,-7.550000
20.365447,-0.479137270,-7.575000
20.376018,-0.481113497,-7.600000
20.386587,-0.483133541,-7.625000
20.397164,-0.485416068,-7.650000
20.407731,-0.489381676,-7.675000
20.418350,-0.490822826,-7.700000
20.428995,-0.490588103,-7.725000
20.439615,-0.492570556,-7.750000
20.450340,-0.494582221,-7.775000
20.461070,-0.497284429,-7.800000
20.471706,-0.498278558,-7.825000
20.482400,-0.500547650,-7.850000
20.493052,-0.504397254,-7.875000
20.503696,-0.509070119,-7.900000
20.514665,-0.520343763,-7.925000
20.525461,-0.530068915,-7.950000
20.536024,-0.533840107,-7.975000
20.546557,-0.534265173,-8.000000
20.557083,-0.536995188,-8.025000
20.567633,-0.539202767,-8.050000
20.578313,-0.540831124,-8.075000
20.588868,-0.541876700,-8.100000
20.599474,-0.543918232,-8.125000
20.610143,-0.546978048,-8.150000
20.620798,-0.549456863,-8.175000
20.631412,-0.551076138,-8.200000
20.642151,-0.554103653,-8.225000
20.652798,-0.554799768,-8.250000
20.663447,-0.556522640,-8.275000
20.674475,-0.560344157,-8.300000
20.685326,-0.561313475,-8.325000
20.695978,-0.561915588,-8.350000
20.706591,-0.563692811,-8.375000
20.717144,-0.564473612,-8.400000
20.727760,-0.565139860,-8.425000
20.738428,-0.566009371,-8.450000
20.749057,-0.567071052,-8.475000
20.759696,-0.567587544,-8.500000
20.770346,-0.568360105,-8.525000
20.781035,-0.569223344,-8.550000
20.791630,-0.570180678,-8.575000
20.802304,-0.571516216,-8.600000
20.812838,-0.572381936,-8.625000
20.823385,-0.573286745,-8.650000
20.834360,-0.576611900,-8.675000
20.844759,-0.577370464,-8.700000
20.855367,-0.579410965,-8.725000
20.865924,-0.581913047,-8.750000
20.876486,-0.584775778,-8.775000
20.887086,-0.588554461,-8.800000
20.897688,-0.593686330,-8.825000
20.908241,-0.604305805,-8.850000
20.918922,-0.609075854,-8.875000
20.929553,-0.609660366,-8.900000
20.940246,-0.611155398,-8.925000
20.950863,-0.612793913,-8.950000
20.961508,-0.613699143,-8.975000
20.972196,-0.614951682,-9.000000
20.982941,-0.616333613,-9.025000
20.993542,-0.617804583,-9.050000
21.004737,-0.622343327,-9.075000
21.015472,-0.624901866,-9.100000
21.026039,-0.627746247,-9.125000
21.036640,-0.631455879,-9.150000
21.047219,-0.635336942,-9.175000
21.057771,-0.638999387,-9.200000
21.068437,-0.640132552,-9.225000
21.079109,-0.641293289,-9.250000
21.089947,-0.642440123,-9.275000
21.100727,-0.643765738,-9.300000
21.111453,-0.645307864,-9.325000
21.122097,-0.647033780,-9.350000
21.132684,-0.648510601,-9.375000
21.143449,-0.651006831,-9.400000
21.154202,-0.653345394,-9.425000
21.164664,-0.657398777,-9.450000
21.175540,-0.660680161,-9.475000
21.186168,-0.664102921,-9.500000
21.197078,-0.671206617,-9.525000
21.207658,-0.682178034,-9.550000
21.218403,-0.686216578,-9.575000
21.228965,-0.685839964,-9.600000
21.239684,-0.687838334,-9.625000
21.250400,-0.689556385,-9.650000
21.260999,-0.691589724,-9.675000
21.271643,-0.693085224,-9.700000
21.282326,-0.694452128,-9.725000
21.293014,-0.696145368,-9.750000
21.303677,-0.698477189,-9.775000
21.314708,-0.702526171,-9.800000
21.325405,-0.705534071,-9.825000
21.335925,-0.707097123,-9.850000
21.346527,-0.710616413,-9.875000
21.357124,-0.713583866,-9.900000
21.367703,-0.715564166,-9.925000
21.378263,-0.717476679,-9.950000
21.388931,-0.718433545,-9.975000
21.399587,-0.720351442,-10.000000
21.410391,-0.722837747,-10.025000
21.421067,-0.725010403,-10.050000
21.431799,-0.729474621,-10.075000
21.442542,-0.734857270,-10.100000
21.453249,-0.740171992,-10.125000
21.464333,-0.758071135,-10.150000
21.475188,-0.758915320,-10.175000
21.485840,-0.759136233,-10.200000
21.496447,-0.760709303,-10.225000
21.507062,-0.762422485,-10.250000
21.517714,-0.763696651,-10.275000
21.528347,-0.765191590,-10.300000
21.538997,-0.766414028,-10.325000
21.549635,-0.767181393,-10.350000
21.560344,-0.768523017,-10.375000
21.570995,-0.769838099,-10.400000
21.581773,-0.771029733,-10.425000
21.592548,-0.772015389,-10.450000
21.603269,-0.774192773,-10.475000
21.614344,-0.776843065,-10.500000
21.625293,-0.779020730,-10.525000
21.635834,-0.779470232,-10.550000
21.646423,-0.780618471,-10.575000
21.657295,-0.781560262,-10.600000
21.667858,-0.782190558,-10.625000
21.678544,-0.783135813,-10.650000
21.689287,-0.784724800,-10.675000
21.699984,-0.784854005,-10.700000
21.710604,-0.785750575,-10.725000
21.721310,-0.786901435,-10.750000
21.732055,-0.787247854,-10.775000
21.742772,-0.787557945,-10.800000
21.753417,-0.787931329,-10.825000
21.764516,-0.789107656,-10.850000
21.775405,-0.789454449,-10.875000
21.786033,-0.790633397,-10.900000
21.796608,-0.791546445,-10.925000
21.807154,-0.792683449,-10.950000
21.817701,-0.793149335,-10.975000
21.828343,-0.793371793,-11.000000
21.838958,-0.795035353,-11.025000
21.849613,-0.795043217,-11.050000
21.860597,-0.796654721,-11.075000
21.871264,-0.796901521,-11.100000
21.882043,-0.799327203,-11.125000
21.892739,-0.800506151,-11.150000
21.903538,-0.801145809,-11.175000
21.914576,-0.805035814,-11.200000
21.925395,-0.807501194,-11.225000
21.935898,-0.809132921,-11.250000
21.946316,-0.812685120,-11.275000
21.956847,-0.817845827,-11.300000
21.967491,-0.826021315,-11.325000
21.978182,-0.829138337,-11.350000
21.988889,-0.828451491,-11.375000
21.999554,-0.830520268,-11.400000
22.010259,-0.831679367,-11.425000
22.020936,-0.832045261,-11.450000
22.031733,-0.833394984,-11.475000
22.042448,-0.833987080,-11.500000
22.053118,-0.834767178,-11.525000
22.063965,-0.835609819,-11.550000
22.074760,-0.836778281,-11.575000
22.085522,-0.837516059,-11.600000
22.096073,-0.838771407,-11.625000
22.106612,-0.839200218,-11.650000
22.117252,-0.840129744,-11.675000
22.127751,-0.840794869,-11.700000
22.138348,-0.841247648,-11.725000
22.148908,-0.842475282,-11.750000
22.159590,-0.844353060,-11.775000
22.170213,-0.846067553,-11.800000
22.180890,-0.847095949,-11.825000
22.191563,-0.849469200,-11.850000
22.202511,-0.850400225,-11.875000
22.213277,-0.852004613,-11.900000
22.224343,-0.854715295,-11.925000
22.234990,-0.856705425,-11.950000
22.245762,-0.859089162,-11.975000
22.256404,-0.859685003,-12.000000
22.267027,-0.860832867,-12.025000
22.277629,-0.861884857,-12.050000
22.288326,-0.863475763,-12.075000
22.298952,-0.864038273,-12.100000
22.309574,-0.864886906,-12.125000
22.320240,-0.866143377,-12.150000
22.330935,-0.866713376,-12.175000
22.341578,-0.867986326,-12.200000
22.352262,-0.869196733,-12.225000
22.362899,-0.869829275,-12.250000
22.373587,-0.871928761,-12.275000
22.384498,-0.874737190,-12.300000
22.395329,-0.876415355,-12.325000
22.405922,-0.877846721,-12.350000
22.416503,-0.879743974,-12.375000
22.427110,-0.881400793,-12.400000
22.437659,-0.883838459,-12.425000
22.448318,-0.886518057,-12.450000
22.458941,-0.890730138,-12.475000
22.469539,-0.897254050,-12.500000
22.480176,-0.906796115,-12.525000
22.490830,-0.908937920,-12.550000
22.501562,-0.909458485,-12.575000
22.512258,-0.910741172,-12.600000
22.522919,-0.912206618,-12.625000
22.533602,-0.913354482,-12.650000
22.544693,-0.916839644,-12.675000
22.555540,-0.917201792,-12.700000
22.566140,-0.918352653,-12.725000
22.576719,-0.920278368,-12.750000
22.587294,-0.921840436,-12.775000
22.597876,-0.923717466,-12.800000
22.608542,-0.926598174,-12.825000
22.619171,-0.929206241,-12.850000
22.629835,-0.931333066,-12.875000
22.640483,-0.932547592,-12.900000
22.651173,-0.934889010,-12.925000
22.661865,-0.937938247,-12.950000
22.672594,-0.939213443,-12.975000
22.683286,-0.940676642,-13.000000
22.694229,-0.943552481,-13.025000
22.704961,-0.945841843,-13.050000
22.715509,-0.948710941,-13.075000
22.726090,-0.950602576,-13.100000
22.736715,-0.952901300,-13.125000
22.747229,-0.955448697,-13.150000
22.757756,-0.959386639,-13.175000
22.768464,-0.963530933,-13.200000
22.779136,-0.970728209,-13.225000
22.789835,-0.983059977,-13.250000
22.800489,-0.986442150,-13.275000
22.811141,-0.986796433,-13.300000
22.821885,-0.988380224,-13.325000
22.832571,-0.991021996,-13.350000
22.843311,-0.992925241,-13.375000
22.854161,-0.995548663,-13.400000
22.865100,-0.998298668,-13.425000
22.875691,-1.000558818,-13.450000
22.886246,-1.002054599,-13.475000
22.896740,-1.003608054,-13.500000
22.907320,-1.005403815,-13.525000
22.917891,-1.007051272,-13.550000
22.928507,-1.008306994,-13.575000
22.939179,-1.009479575,-13.600000
22.949878,-1.010661519,-13.625000
22.960534,-1.011977537,-13.650000
22.971229,-1.013242247,-13.675000
22.982023,-1.014244054,-13.700000
22.992728,-1.015478054,-13.725000
23.003420,-1.016234933,-13.750000
23.014692,-1.018566988,-13.775000
23.025424,-1.019697999,-13.800000
23.036004,-1.021231606,-13.825000
23.046588,-1.022809029,-13.850000
23.057132,-1.024679317,-13.875000
23.067752,-1.027109868,-13.900000
23.078377,-1.030598776,-13.925000
23.088994,-1.034000423,-13.950000
23.099678,-1.039221051,-13.975000
23.110327,-1.048720796,-14.000000
23.121012,-1.053641818,-14.025000
23.131713,-1.054033553,-14.050000
23.142458,-1.055318486,-14.075000
23.153110,-1.056991035,-14.100000
23.163769,-1.058077480,-14.125000
23.174788,-1.060008812,-14.150000
23.185484,-1.061324081,-14.175000
23.196105,-1.062416518,-14.200000
23.206704,-1.063128831,-14.225000
23.217298,-1.063912299,-14.250000
23.227851,-1.066745445,-14.275000
23.238554,-1.067017711,-14.300000
23.249199,-1.068901107,-14.325000
23.259985,-1.070426849,-14.350000
23.270596,-1.071777321,-14.375000
23.281245,-1.072988103,-14.400000
23.291917,-1.075264356,-14.425000
23.302588,-1.078363402,-14.450000
23.313254,-1.080480865,-14.475000
23.323905,-1.082481481,-14.500000
23.334863,-1.085638575,-14.525000
23.345555,-1.087125368,-14.550000
23.356123,-1.089041721,-14.575000
23.366724,-1.090165991,-14.600000
23.377277,-1.091266293,-14.625000
23.387805,-1.092453105,-14.650000
23.398435,-1.093184892,-14.675000
23.409064,-1.094743590,-14.700000
23.419760,-1.096388800,-14.725000
23.430424,-1.097647892,-14.750000
23.441134,-1.099621544,-14.775000
23.451775,-1.101736760,-14.800000
23.462471,-1.104118999,-14.825000
23.473118,-1.107324405,-14.850000
23.483814,-1.112993692,-14.875000
23.494728,-1.137095467,-14.900000
23.505471,-1.137927996,-14.925000
23.516042,-1.138717082,-14.950000
23.526628,-1.141170478,-14.975000
23.537169,-1.141856574,-15.000000
23.547734,-1.144278137,-15.025000
23.558466,-1.146306841,-15.050000
23.569131,-1.149428358,-15.075000
23.579803,-1.153921693,-15.100000
23.590474,-1.160559455,-15.125000
23.601120,-1.167364623,-15.150000
23.611778,-1.169254385,-15.175000
23.622463,-1.171568090,-15.200000
23.633116,-1.175487306,-15.225000
23.643805,-1.181411258,-15.250000
23.654806,-1.191405352,-15.275000
23.665519,-1.211823850,-15.300000
23.676058,-1.210567379,-15.325000
23.686595,-1.212873593,-15.350000
23.697182,-1.212967969,-15.375000
23.707739,-1.214665609,-15.400000
23.718411,-1.215272685,-15.425000
23.729030,-1.217163946,-15.450000
23.739720,-1.217819333,-15.475000
23.750367,-1.218855969,-15.500000
23.761058,-1.219542440,-15.525000
23.771744,-1.220258872,-15.550000
23.782448,-1.221588746,-15.575000
23.793128,-1.222538122,-15.600000
23.803768,-1.223211860,-15.625000
23.814821,-1.225264533,-15.650000
23.825575,-1.226714249,-15.675000
23.836151,-1.227916043,-15.700000
23.846773,-1.228625733,-15.725000
23.857324,-1.230131252,-15.750000
23.867868,-1.232408254,-15.775000
23.878518,-1.232076067,-15.800000
23.889184,-1.233198839,-15.825000
23.899813,-1.234498004,-15.850000
23.910559,-1.235894915,-15.875000
23.921199,-1.236402372,-15.900000
23.931881,-1.238523580,-15.925000
23.942526,-1.238935537,-15.950000
23.953163,-1.240678493,-15.975000
23.963853,-1.241288565,-16.000000
23.974770,-1.242128584,-16.025000
23.985494,-1.244237059,-16.050000
23.996037,-1.245773287,-16.075000
24.006619,-1.246896059,-16.100000
24.017210,-1.248646879,-16.125000
24.027826,-1.251289401,-16.150000
24.038502,-1.253746916,-16.175000
24.049146,-1.256865061,-16.200000
24.059767,-1.259736407,-16.225000
24.070421,-1.262188679,-16.250000
24.081095,-1.265200839,-16.275000
24.091813,-1.267775200,-16.300000
24.102492,-1.270130475,-16.325000
24.113148,-1.271262610,-16.350000
24.123821,-1.272452793,-16.375000
24.134742,-1.274883343,-16.400000
24.145493,-1.276010984,-16.425000
24.156968,-1.276938264,-16.450000
24.167586,-1.277696640,-16.475000
24.178273,-1.278298473,-16.500000
24.188898,-1.279858295,-16.525000
24.199634,-1.279718604,-16.550000
24.210304,-1.280752618,-16.575000
24.221000,-1.281315127,-16.600000
24.231672,-1.282676086,-16.625000
24.247683,-1.283384278,-16.650000
24.258165,-1.284285717,-16.675000
24.268816,-1.284962077,-16.700000
24.279501,-1.285544435,-16.725000
24.290219,-1.286777312,-16.750000
24.300879,-1.287406858,-16.775000
24.311616,-1.287892220,-16.800000
24.322383,-1.288914624,-16.825000
24.333040,-1.290050129,-16.850000
24.343751,-1.289417961,-16.875000
24.354848,-1.290516765,-16.900000
24.365561,-1.291959366,-16.925000
24.376105,-1.293122210,-16.950000
24.386712,-1.293287368,-16.975000
24.397467,-1.294017282,-17.000000
24.408078,-1.294766296,-17.025000
24.418720,-1.295689456,-17.050000
24.429403,-1.296551197,-17.075000
24.440046,-1.296984501,-17.100000
24.450730,-1.297822273,-17.125000
24.461495,-1.298587766,-17.150000
24.472205,-1.300015012,-17.175000
24.482947,-1.301127298,-17.200000
24.493711,-1.302581134,-17.225000
24.504674,-1.305046140,-17.250000
24.515345,-1.306559522,-17.275000
24.525917,-1.307973661,-17.300000
24.536456,-1.309730099,-17.325000
24.547045,-1.310092996,-17.350000
24.557642,-1.311607877,-17.375000
24.568304,-1.312443777,-17.400000
24.579000,-1.313444085,-17.425000
24.589673,-1.314463119,-17.450000
24.600410,-1.315134984,-17.475000
24.611088,-1.316491449,-17.500000
24.621731,-1.316624773,-17.525000
24.632368,-1.317546810,-17.550000
24.643087,-1.318595429,-17.575000
24.653730,-1.319732433,-17.600000
24.664888,-1.321447300,-17.625000
24.675532,-1.323236695,-17.650000
24.686158,-1.324399914,-17.675000
24.696698,-1.326004302,-17.700000
24.707271,-1.328012409,-17.725000
24.717898,-1.330910718,-17.750000
24.728564,-1.336002141,-17.775000
24.739195,-1.342180009,-17.800000
24.749883,-1.351430333,-17.825000
24.760523,-1.358467695,-17.850000
24.771222,-1.358453089,-17.875000
24.781909,-1.360136498,-17.900000
24.792574,-1.361334920,-17.925000
24.803263,-1.362318750,-17.950000
24.814201,-1.365314058,-17.975000
24.825028,-1.366495253,-18.000000
24.835576,-1.368064437,-18.025000
24.846150,-1.370021611,-18.050000
24.856633,-1.371718502,-18.075000
24.867160,-1.375780031,-18.100000
24.877711,-1.384476459,-18.125000
24.888299,-1.392434733,-18.150000
24.899060,-1.397306320,-18.175000
24.909609,-1.405187072,-18.200000
24.920372,-1.418859200,-18.225000
24.930910,-1.447596622,-18.250000
24.941624,-1.466783741,-18.275000
24.952238,-1.466568025,-18.300000
24.962904,-1.468221099,-18.325000
24.973593,-1.470809691,-18.350000
24.984791,-1.481236342,-18.375000
24.995549,-1.490995995,-18.400000
25.006166,-1.504271894,-18.425000
25.016737,-1.508965216,-18.450000
25.027326,-1.508962220,-18.475000
25.037954,-1.512212941,-18.500000
25.048488,-1.513896725,-18.525000
25.059123,-1.514944221,-18.550000
25.069843,-1.517280770,-18.575000
25.080492,-1.518295310,-18.600000
25.091195,-1.519768995,-18.625000
25.101930,-1.521351662,-18.650000
25.112616,-1.523285616,-18.675000
25.123277,-1.525706804,-18.700000
25.134383,-1.531516906,-18.725000
25.145331,-1.534521576,-18.750000
25.155735,-1.535743967,-18.775000
25.166301,-1.536881719,-18.800000
25.176831,-1.538659879,-18.825000
25.187611,-1.539275943,-18.850000
25.198250,-1.540365758,-18.875000
25.208774,-1.541770909,-18.900000
25.219453,-1.543149469,-18.925000
25.230209,-1.544211945,-18.950000
25.240854,-1.545201767,-18.975000
25.251534,-1.546855216,-19.000000
25.262287,-1.548625885,-19.025000
25.272923,-1.550954195,-19.050000
25.283561,-1.554917603,-19.075000
25.294601,-1.563958577,-19.100000
25.305352,-1.569665316,-19.125000
25.315917,-1.574106969,-19.150000
25.326472,-1.573877396,-19.175000
25.337011,-1.575628216,-19.200000
25.347623,-1.577753918,-19.225000
25.358314,-1.578795797,-19.250000
25.368978,-1.579881493,-19.275000
25.379650,-1.581185152,-19.300000
25.390336,-1.582004573,-19.325000
25.400977,-1.583080532,-19.350000
25.411640,-1.584076721,-19.375000
25.422409,-1.584539986,-19.400000
25.433069,-1.585830537,-19.425000
25.443733,-1.586981772,-19.450000
25.454740,-1.587193368,-19.475000
25.465391,-1.589530292,-19.500000
25.475895,-1.589832894,-19.525000
25.486475,-1.591131309,-19.550000
25.497007,-1.591801302,-19.575000
25.507684,-1.592682892,-19.600000
25.518358,-1.593455126,-19.625000
25.529097,-1.594136354,-19.650000
25.539772,-1.596102141,-19.675000
25.550412,-1.597911385,-19.700000
25.561025,-1.601498413,-19.725000
25.571703,-1.604342419,-19.750000
25.582367,-1.608432411,-19.775000
25.593014,-1.612428401,-19.800000
25.603710,-1.613320851,-19.825000
25.614750,-1.615719568,-19.850000
25.625521,-1.616974916,-19.875000
25.636048,-1.618867300,-19.900000
25.646618,-1.620340985,-19.925000
25.657264,-1.622470058,-19.950000
25.667840,-1.625419300,-19.975000
25.678431,-1.629134036,-20.000000
25.689106,-1.635092442,-20.000000
25.699767,-1.641322367,-19.975000
25.710418,-1.648503914,-19.950000
25.721115,-1.649858506,-19.925000
25.731774,-1.650333755,-19.900000
25.742432,-1.650388807,-19.875000
25.753007,-1.651445292,-19.850000
25.763698,-1.651656514,-19.825000
25.775024,-1.652628360,-19.800000
25.785656,-1.652816362,-19.775000
25.796479,-1.653301723,-19.750000
25.806958,-1.652812242,-19.725000
25.817369,-1.652724233,-19.700000
25.827805,-1.652936579,-19.675000
25.838302,-1.653575862,-19.650000
25.848817,-1.653751506,-19.625000
25.859410,-1.653199857,-19.600000
25.870071,-1.654199417,-19.575000
25.880669,-1.653434299,-19.550000
25.891311,-1.653976210,-19.525000
25.901938,-1.654567931,-19.500000
25.912539,-1.653366138,-19.475000
25.923234,-1.653791953,-19.450000
25.933923,-1.653832774,-19.425000
25.944758,-1.653787084,-19.400000
25.955495,-1.653387485,-19.375000
25.966077,-1.653924528,-19.350000
25.976612,-1.653345540,-19.325000
25.987198,-1.653526427,-19.300000
25.997751,-1.653623050,-19.275000
26.008403,-1.653205100,-19.250000
26.019012,-1.653131322,-19.225000
26.029679,-1.653817045,-19.200000
26.040408,-1.653504331,-19.175000
26.051099,-1.653699075,-19.150000
26.061659,-1.653731657,-19.125000
26.072285,-1.653340672,-19.100000
26.082936,-1.653612564,-19.075000
26.093570,-1.652770672,-19.050000
26.104758,-1.653840264,-19.025000
26.115561,-1.652839581,-19.000000
26.126192,-1.653171020,-18.975000
26.136703,-1.653011480,-18.950000
26.147280,-1.653313333,-18.925000
26.157857,-1.652374444,-18.900000
26.168525,-1.652960173,-18.875000
26.179249,-1.652415640,-18.850000
26.189949,-1.652673300,-18.825000
26.200600,-1.652713373,-18.800000
26.211288,-1.652648208,-18.775000
26.222133,-1.652063228,-18.750000
26.232971,-1.652562821,-18.725000
26.243643,-1.651840771,-18.700000
26.254329,-1.651854253,-18.675000
26.265548,-1.651797328,-18.650000
26.276164,-1.651838524,-18.625000
26.286611,-1.652088695,-18.600000
26.297347,-1.651540417,-18.575000
26.308218,-1.651281632,-18.550000
26.318883,-1.651305226,-18.525000
26.329450,-1.651273019,-18.500000
26.340331,-1.651557269,-18.475000
26.350895,-1.651125837,-18.450000
26.361398,-1.650579806,-18.425000
26.372230,-1.650480936,-18.400000
26.382739,-1.650501160,-18.375000
26.393382,-1.650518761,-18.350000
26.404305,-1.649651403,-18.325000
26.414958,-1.650080963,-18.300000
26.425507,-1.649815812,-18.275000
26.436072,-1.649357041,-18.250000
26.446688,-1.650071600,-18.225000
26.457311,-1.649318092,-18.200000
26.467906,-1.649091141,-18.175000
26.478496,-1.649247685,-18.150000
26.489172,-1.648406542,-18.125000
26.499776,-1.649006877,-18.100000
26.510314,-1.648803519,-18.075000
26.520991,-1.648645852,-18.050000
26.531745,-1.648579190,-18.025000
26.542451,-1.648006943,-18.000000
26.553267,-1.648154124,-17.975000
26.564193,-1.647586746,-17.950000
26.575055,-1.647157935,-17.925000
26.585624,-1.647705090,-17.900000
26.596230,-1.646619020,-17.875000
26.606848,-1.647376273,-17.850000
26.617481,-1.646716017,-17.825000
26.628129,-1.646163619,-17.800000
26.638807,-1.646490938,-17.775000
26.649561,-1.646733244,-17.750000
26.660732,-1.646267358,-17.725000
26.671332,-1.645962134,-17.700000
26.682069,-1.645887233,-17.675000
26.692755,-1.645323225,-17.650000
26.703475,-1.644650236,-17.625000
26.714769,-1.644409054,-17.600000
26.725570,-1.644596682,-17.575000
26.736062,-1.644159258,-17.550000
26.746719,-1.643547688,-17.525000
26.757318,-1.643878003,-17.500000
26.767971,-1.643612103,-17.475000
26.778819,-1.643490014,-17.450000
26.789367,-1.642035428,-17.425000
26.800026,-1.642119318,-17.400000
26.810753,-1.641676276,-17.375000
26.821489,-1.641562426,-17.350000
26.832181,-1.641276677,-17.325000
26.842870,-1.640721658,-17.300000
26.853554,-1.639968149,-17.275000
26.864554,-1.638142053,-17.250000
26.875398,-1.637343604,-17.225000
26.885997,-1.636609196,-17.200000
26.896573,-1.635699518,-17.175000
26.907272,-1.634263658,-17.150000
26.917927,-1.633269717,-17.125000
26.928521,-1.631972799,-17.100000
26.939145,-1.630189022,-17.075000
26.949784,-1.627158511,-17.050000
26.960490,-1.625590076,-17.025000
26.971191,-1.624495017,-17.000000
26.981913,-1.623343782,-16.975000
26.992598,-1.621893691,-16.950000
27.003326,-1.621006859,-16.925000
27.014700,-1.619338804,-16.900000
27.025550,-1.618582300,-16.875000
27.036100,-1.618115664,-16.850000
27.046572,-1.617828043,-16.825000
27.057091,-1.617207485,-16.800000
27.067670,-1.616512400,-16.775000
27.078356,-1.615601973,-16.750000
27.089058,-1.615130469,-16.725000
27.099841,-1.614835732,-16.700000
27.110421,-1.614021179,-16.675000
27.121044,-1.613639931,-16.650000
27.131869,-1.613666521,-16.625000
27.142557,-1.613066186,-16.600000
27.153236,-1.612671456,-16.575000
27.164237,-1.611196272,-16.550000
27.175256,-1.610633763,-16.525000
27.185880,-1.609092666,-16.500000
27.196441,-1.609042108,-16.475000
27.207060,-1.608389342,-16.450000
27.217682,-1.608068015,-16.425000
27.228358,-1.606602569,-16.400000
27.238966,-1.605710494,-16.375000
27.249714,-1.605526236,-16.350000
27.260421,-1.604389233,-16.325000
27.271035,-1.601859438,-16.300000
27.281756,-1.601769182,-16.275000
27.292490,-1.601117539,-16.250000
27.303153,-1.599734110,-16.225000
27.313833,-1.598093770,-16.200000
27.324812,-1.596395755,-16.175000
27.335596,-1.595680446,-16.150000
27.346222,-1.595266991,-16.125000
27.356716,-1.594747549,-16.100000
27.367272,-1.594649428,-16.075000
27.377752,-1.593653240,-16.050000
27.388389,-1.593121065,-16.025000
27.399014,-1.592618102,-16.000000
27.409654,-1.591848490,-15.975000
27.420328,-1.591859726,-15.950000
27.430916,-1.590959411,-15.925000
27.441555,-1.590685272,-15.900000
27.452184,-1.590767663,-15.875000
27.462847,-1.589948991,-15.850000
27.473531,-1.589530666,-15.825000
27.484432,-1.588549083,-15.800000
27.495252,-1.588122145,-15.775000
27.505762,-1.588013164,-15.750000
27.516361,-1.587862238,-15.725000
27.526915,-1.586443979,-15.700000
27.537479,-1.586566069,-15.675000
27.548140,-1.586275826,-15.650000
27.558812,-1.585571378,-15.625000
27.569573,-1.585056805,-15.600000
27.580347,-1.585064296,-15.575000
27.591040,-1.584900261,-15.550000
27.601779,-1.583966990,-15.525000
27.612578,-1.583283140,-15.500000
27.623321,-1.583812319,-15.475000
27.634480,-1.583065926,-15.450000
27.645156,-1.581523706,-15.425000
27.655766,-1.581733430,-15.400000
27.666338,-1.581051078,-15.375000
27.676913,-1.580015566,-15.350000
27.687560,-1.580284462,-15.325000
27.698312,-1.579728694,-15.300000
27.708937,-1.579398379,-15.275000
27.719646,-1.578017197,-15.250000
